Vcard_DToL04200-RA,XP_046959803.1,100.000,145,0,0,1,145,1,145,1.27e-99,292,100.00
Vcard_DToL04200-RA,XP_050346140.1,97.260,146,3,1,1,145,1,146,5.84e-96,283,98.63
Vcard_DToL04200-RA,XP_047529608.1,96.575,146,4,1,1,145,1,146,7.70e-95,280,96.58
Vcard_DToL04200-RA,XP_026488413.1,96.575,146,4,1,1,145,1,146,1.13e-94,280,96.58
Vcard_DToL04200-RA,XP_045448641.1,89.655,145,14,1,1,145,1,144,2.81e-87,261,94.48
Vcard_DToL04200-RA,XP_023945954.1,86.301,146,16,3,1,145,2,144,1.55e-82,249,92.47
Vcard_DToL04200-RA,XP_045771670.1,86.897,145,16,3,2,145,3,145,2.51e-82,249,93.79
Vcard_DToL04200-RA,XP_034830272.1,84.932,146,20,2,1,145,2,146,1.27e-81,247,91.78
Vcard_DToL04200-RA,XP_039754288.1,84.932,146,19,3,1,145,2,145,2.15e-81,246,91.78
Vcard_DToL04200-RA,CAH0723282.1,91.729,133,8,2,1,133,1,130,2.55e-80,243,95.49
Vcard_DToL04200-RA,CAH2106228.1,88.356,146,12,2,5,145,24,169,1.03e-79,243,92.47
Vcard_DToL04200-RA,XP_023945955.1,90.769,130,9,2,16,145,8,134,1.63e-76,233,94.62
Vcard_DToL04200-RA,CAH2106229.1,88.406,138,11,2,13,145,1,138,4.59e-74,228,92.03
Vcard_DToL04200-RA,XP_032520081.1,80.690,145,26,1,1,145,1,143,1.42e-73,226,85.52
Vcard_DToL04200-RA,PZC86531.1,74.667,150,33,3,1,145,1,150,7.97e-72,222,82.67
Vcard_DToL04200-RA,XP_022831114.1,75.333,150,31,4,1,145,1,149,8.99e-72,222,84.67
Vcard_DToL04200-RA,KAF9413003.1,73.649,148,36,2,1,145,1,148,1.29e-71,222,83.11
Vcard_DToL04200-RA,XP_032520073.1,80.282,142,26,1,4,145,24,163,1.40e-71,222,85.92
Vcard_DToL04200-RA,XP_049699853.1,74.000,150,34,3,1,145,1,150,2.26e-71,221,82.67
Vcard_DToL04200-RA,OWR48682.1,80.851,141,25,1,5,145,1,139,4.55e-71,220,85.82
Vcard_DToL04200-RA,CAH0701121.1,73.826,149,35,3,1,145,1,149,4.86e-71,220,83.22
Vcard_DToL04200-RA,XP_047024406.1,74.000,150,34,3,1,145,2,151,5.03e-71,220,82.67
Vcard_DToL04200-RA,KAH9640761.1,72.973,148,37,2,1,145,1,148,5.31e-71,220,82.43
Vcard_DToL04200-RA,XP_049699852.1,74.834,151,32,4,1,145,1,151,5.43e-71,220,82.78
Vcard_DToL04200-RA,XP_041978566.1,77.083,144,28,2,2,144,24,163,1.70e-69,217,82.64
Vcard_DToL04200-RA,TKX27981.1,75.735,136,31,1,1,134,1,136,2.49e-69,216,84.56
Vcard_DToL04200-RA,XP_035432177.1,71.812,149,38,3,1,145,1,149,3.17e-69,216,82.55
Vcard_DToL04200-RA,XP_014366875.2,76.224,143,28,4,4,144,1,139,5.53e-68,212,88.81
Vcard_DToL04200-RA,XP_030024931.1,71.069,159,32,4,1,145,1,159,5.91e-68,213,79.87
Vcard_DToL04200-RA,XP_013199636.1,75.342,146,29,4,1,140,1,145,6.45e-68,213,85.62
Vcard_DToL04200-RA,RVE42119.1,74.342,152,31,3,1,144,1,152,8.03e-68,212,82.24
Vcard_DToL04200-RA,CAB3229921.1,75.000,144,32,3,1,140,88,231,9.87e-68,215,81.94
Vcard_DToL04200-RA,CAB3224334.1,75.000,144,32,3,1,140,88,231,1.30e-67,215,81.94
Vcard_DToL04200-RA,KAG6450248.1,74.306,144,27,2,1,134,1,144,3.38e-67,210,81.25
Vcard_DToL04200-RA,XP_026747599.1,73.649,148,32,3,5,145,59,206,1.35e-66,211,81.08
Vcard_DToL04200-RA,KPI93046.1,75.352,142,30,3,5,144,39,177,2.17e-66,209,85.92
Vcard_DToL04200-RA,XP_013169113.1,74.126,143,32,3,4,144,1,140,3.37e-66,208,86.01
Vcard_DToL04200-RA,CAH2037242.1,73.793,145,34,3,1,144,1,142,3.56e-66,208,84.14
Vcard_DToL04200-RA,XP_028160062.1,80.597,134,21,4,13,144,15,145,1.97e-65,206,89.55
Vcard_DToL04200-RA,NP_001166741.1,72.535,142,32,2,1,135,1,142,5.50e-65,205,81.69
Vcard_DToL04200-RA,CAG5050040.1,70.629,143,38,2,4,144,1,141,7.42e-65,204,83.22
Vcard_DToL04200-RA,XP_028027102.1,71.831,142,33,2,1,135,1,142,1.05e-64,204,81.69
Vcard_DToL04200-RA,CAG9786061.1,75.887,141,27,2,1,134,1,141,3.56e-64,202,83.69
